"gene_id","baseMean_FvIAC_HT","baseMean_FvIAC_VF","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FVEG_11455",8.84051830150382,2053.41769751281,1031.12910790716,-7.83910953127883,0.623174953535983,-12.579307763893,2.74424000051199e-36,8.68126129817139e-34
"FVEG_16916",3.06477455249694,726.289579387935,364.677176970216,-7.83633052078302,0.81150722138691,-9.65651360118559,4.61296058961776e-22,5.16089029867723e-20
"FVEG_11931",273.571178065353,61750.3687703947,31011.96997423,-7.81751983747013,0.520870973595879,-15.0085534302309,6.45399250782368e-51,4.9340772722312e-48
"FVEG_11929",202.56763045468,44978.6929157911,22590.6302731229,-7.79341289096731,0.408641990920728,-19.0714930528986,4.35686224174312e-81,1.33232847352505e-77
"FVEG_10048",9.75891568761393,2167.81768594273,1088.78830081517,-7.76340615325117,0.943712492524436,-8.22645266937604,1.92839231457591e-16,1.41528568751355e-14
"FVEG_11079",355.447030633433,77229.022895864,38792.2349632487,-7.76285968668456,0.488601447652382,-15.887917901151,7.68376239350523e-57,6.40825783618336e-54
"FVEG_11082",58.1311297233524,11757.8730344227,5908.00208207304,-7.65567185765408,0.441891606562357,-17.3247731886344,3.0589906796159e-67,5.61263609895926e-64
"FVEG_04984",2.40167073830014,490.641701764274,246.521686251287,-7.63395120278367,0.775268311998358,-9.84685054791694,7.07254995875316e-23,8.65114310954686e-21
"FVEG_11086",770.571388336893,152998.734296974,76884.6528426555,-7.6336309982278,0.606787822827402,-12.5803958336836,2.70670216374619e-36,8.68126129817139e-34
"FVEG_10665",6.43863595045662,1304.7134103458,655.576023148127,-7.63298495452261,0.913133097557426,-8.35911541804844,6.31902664638018e-17,4.91277546219422e-15
"FVEG_12601",6.99826775529213,1383.21026678787,695.104267271581,-7.59793116592712,0.746807581066245,-10.1738806066742,2.59364881435051e-24,3.66063603428485e-22
"FVEG_11065",112.292700350155,21646.2974662475,10879.2950832988,-7.58805514775277,0.616403046738898,-12.310216810085,7.98085074064617e-35,2.21867650589964e-32
"FVEG_13513",64.6033482146137,12279.7985839234,6172.200966069,-7.56893290448993,0.599825580137198,-12.6185563856058,1.66851879487747e-36,5.88730439392535e-34
"FVEG_11080",66.2159469386635,12605.8373708982,6336.02665891842,-7.56808176724178,0.36961595499905,-20.4755278144344,3.55872053286039e-93,1.63238510842306e-89
