"gene_id","baseMean_FvIAC_HT","baseMean_FvIAC_VF","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FVEG_09485",2163.26127462544,886.733070634772,1524.99717263011,1.28629793294221,0.435067590472817,2.95654735289362,0.00311104457106833,0.0156989674889884
"FVEG_00807",10500.1691832635,4308.64508124492,7404.40713225422,1.28519414326039,0.406983371802835,3.15785418349478,0.00158935035592639,0.00906196405548084
"FVEG_00981",1214.65801010216,499.045801031366,856.851905566762,1.2843023758459,0.376487128548573,3.41127831062146,0.000646590567278686,0.0042583071530615
"FVEG_08167",12932.1291548782,5312.34197493104,9122.23556490465,1.28354882505011,0.425169942008204,3.01890773131216,0.00253687781139709,0.0133295057512926
"FVEG_01956",3366.72983036789,1384.06139508152,2375.39561272471,1.28264822942793,0.516073915454109,2.48539635703016,0.0129407263048807,0.0495899010530391
"FVEG_06237",1046.90571947148,430.853967163557,738.879843317518,1.28171898737721,0.508484665846185,2.52066399139935,0.0117133643357671,0.0457464471759587
"FVEG_01055",10436.4589705472,4302.36700942985,7369.41298998851,1.27854437369078,0.450767848182006,2.83636993820051,0.00456295590334012,0.0212382331086972
"FVEG_11403",1389.2993160521,572.503495864325,980.90140595821,1.27814898855869,0.392781733806037,3.25409477720231,0.00113754321217118,0.00687471767355628
"FVEG_11417",6289.64804954773,2594.86018389412,4442.25411672092,1.27726590397005,0.364428086543612,3.50485034258519,0.000456864022892237,0.00318243777221973
"FVEG_11490",1239.40145717779,512.435283755841,875.918370466815,1.27324652185799,0.440544754614391,2.89016384492527,0.00385041086046773,0.0186011949625755
"FVEG_02677",633.987502108472,262.567797487785,448.277649798128,1.27244206321727,0.337782082151609,3.76705020915275,0.000165187788516353,0.00135787370668321
"FVEG_02635",2664.57922772201,1103.92566615118,1884.25244693659,1.27171639690541,0.315201780177449,4.03461045235682,5.46929582440112e-05,0.00052649863476449
"FVEG_06271",19047.7522111926,7902.71514634845,13475.2336787705,1.26922460447222,0.420260010499574,3.02009368667616,0.00252696507137893,0.0132926476862559
